trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",25,0,-19.124756059524692,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.9025}",20,0,2.1431616639681215,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0.8573749999999999}",25,0,-16.478344828201152,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.8145062499999999}",20,0,13.278635803926004,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.7737809374999999}",20,0,-6.172471020996321,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.7350918906249998}",20,0,-2.763004917035899,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.6983372960937497}",25,0,-21.65069705043828,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.6634204312890623}",30,0,14.106205254997796,"{0: 26, 1: 4, 2: 0, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.6302494097246091}",20,0,23.987696578471198,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.5987369392383786}",20,0,11.542185574409263,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.5688000922764596}",30,0,10.492806748132057,"{0: 26, 1: 4, 2: 0, 3: 0, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0.5403600876626365}",25,0,28.69422551561699,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.5133420832795047}",30,0,20.07865122010322,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.48767497911552943}",25,0,30.889484846956247,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.46329123015975293}",30,0,9.881448509116957,"{0: 25, 1: 5, 2: 0, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.44012666865176525}",20,15,-0.7523650518168918,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.41812033521917696}",25,8,26.675868139772206,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.3972143184582181}",25,0,25.145024497543634,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.37735360253530714}",25,0,11.670221391644734,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.35848592240854177}",30,0,34.411580357631266,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.34056162628811465}",25,1,16.43199222854662,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.5, 'e': 0.3235335449737089}",25,0,32.43973845823711,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.30735686772502346}",20,0,23.76290844964371,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.2919890243387723}",20,0,25.50746270244689,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.27738957312183365}",20,0,9.946440453791595,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.263520094465742}",20,0,20.637949532524015,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.25034408974245487}",25,1,34.24039407873964,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.5, 'e': 0.2378268852553321}",20,0,12.257410506791263,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
29,False,"{'a': 0.5, 'e': 0.2259355409925655}",20,5,25.372384595459977,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.5, 'e': 0.2146387639429372}",25,0,19.661369240616366,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
31,False,"{'a': 0.5, 'e': 0.20390682574579033}",25,0,21.242032700908364,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
32,False,"{'a': 0.5, 'e': 0.1937114844585008}",25,0,32.20995575371855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.18402591023557577}",25,0,37.415370835270295,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.17482461472379698}",30,0,25.097363052320016,"{0: 27, 1: 3, 2: 0, 3: 0, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.16608338398760714}",20,10,8.060771385529048,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.15777921478822676}",20,0,11.416866569486201,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.5, 'e': 0.14989025404881542}",25,0,30.03769421527002,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.14239574134637464}",20,0,22.075364868448915,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.1352759542790559}",25,0,34.734418971227846,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.1285121565651031}",20,16,7.717908944423618,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.12208654873684793}",25,0,30.102744237272375,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
42,False,"{'a': 0.5, 'e': 0.11598222130000553}",20,0,27.308858848056403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,False,"{'a': 0.5, 'e': 0.11018311023500525}",20,0,22.296871183266944,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.10467395472325498}",25,16,7.484918177394751,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.09944025698709223}",20,0,28.169435413661134,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.09446824413773762}",30,2,40.06470661715,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.08974483193085074}",20,0,13.738794974060967,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
48,False,"{'a': 0.5, 'e': 0.0852575903343082}",25,1,32.34834315386706,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.08099471081759278}",20,0,16.794909664346303,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
