trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.95}",25,0,6.79405531979298,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.9025}",25,0,7.032466364609415,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0.8573749999999999}",25,0,3.3787042295059777,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.8145062499999999}",25,0,25.313005250226265,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.7737809374999999}",20,0,-10.615478223354808,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.7350918906249998}",20,0,12.766904694503715,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.6983372960937497}",20,0,20.014550317784476,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.6634204312890623}",25,0,2.0569313938036693,"{0: 20, 1: 5, 2: 0, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.6302494097246091}",20,0,15.263568405619585,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.5987369392383786}",25,0,-2.817690550000723,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.5688000922764596}",20,0,22.890376810471558,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0.5403600876626365}",20,0,15.435997811922672,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.5133420832795047}",25,0,3.6068700121251984,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.48767497911552943}",20,0,23.50179886878899,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.46329123015975293}",35,0,20.263369159708454,"{0: 31, 1: 4, 2: 0, 3: 0, 4: 0}",0
16,False,"{'a': 0.5, 'e': 0.44012666865176525}",20,0,-20.008747368721654,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.41812033521917696}",25,0,19.547488290746294,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.3972143184582181}",20,0,9.873985262612825,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
19,False,"{'a': 0.5, 'e': 0.37735360253530714}",20,0,14.487685009397664,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.35848592240854177}",30,0,26.066205581910552,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.34056162628811465}",30,0,28.555468233226698,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
22,False,"{'a': 0.5, 'e': 0.3235335449737089}",25,0,26.78355460486966,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.30735686772502346}",20,0,12.332126030304327,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.2919890243387723}",25,0,22.092463483678806,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.27738957312183365}",30,0,28.886432537414326,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
