trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.7, 'e': 0.95}",20,0,-8.031635874781813,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
2,False,"{'a': 0.7, 'e': 0.9025}",30,0,-21.636085503004743,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
3,False,"{'a': 0.7, 'e': 0.8573749999999999}",20,0,-3.1847579188786765,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
4,False,"{'a': 0.7, 'e': 0.8145062499999999}",20,0,-17.72046983499925,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
5,False,"{'a': 0.7, 'e': 0.7737809374999999}",35,0,-24.111911217188204,"{0: 26, 1: 8, 2: 0, 3: 1, 4: 0}",0
6,False,"{'a': 0.7, 'e': 0.7350918906249998}",25,0,21.30793165930091,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
7,False,"{'a': 0.7, 'e': 0.6983372960937497}",20,0,16.134914756465506,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
8,False,"{'a': 0.7, 'e': 0.6634204312890623}",25,0,11.432514846235513,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
9,False,"{'a': 0.7, 'e': 0.6302494097246091}",25,0,-10.933424651010291,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
10,False,"{'a': 0.7, 'e': 0.5987369392383786}",25,0,35.27578245344952,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.7, 'e': 0.5688000922764596}",20,1,14.256866184193475,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
12,False,"{'a': 0.7, 'e': 0.5403600876626365}",20,0,28.613960461814745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,False,"{'a': 0.7, 'e': 0.5133420832795047}",20,0,28.339516224507733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,False,"{'a': 0.7, 'e': 0.48767497911552943}",25,0,31.605885123895227,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.7, 'e': 0.46329123015975293}",20,0,20.355061632904544,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
16,False,"{'a': 0.7, 'e': 0.44012666865176525}",20,0,22.23022330586094,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
17,False,"{'a': 0.7, 'e': 0.41812033521917696}",25,0,13.24838348104919,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.7, 'e': 0.3972143184582181}",20,0,9.54176754143368,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
19,False,"{'a': 0.7, 'e': 0.37735360253530714}",20,0,5.702441407692821,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.7, 'e': 0.35848592240854177}",20,0,13.406600278234052,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
21,False,"{'a': 0.7, 'e': 0.34056162628811465}",25,0,24.30202524150082,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
22,False,"{'a': 0.7, 'e': 0.3235335449737089}",30,0,24.024001414331877,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
23,False,"{'a': 0.7, 'e': 0.30735686772502346}",25,2,21.66568145473728,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.7, 'e': 0.2919890243387723}",20,6,26.46439011696927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,False,"{'a': 0.7, 'e': 0.27738957312183365}",25,0,12.023317036259892,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
26,False,"{'a': 0.7, 'e': 0.263520094465742}",20,15,8.655834563686252,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.7, 'e': 0.25034408974245487}",20,0,31.256530651159693,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,False,"{'a': 0.7, 'e': 0.2378268852553321}",20,0,18.954873422721935,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
29,False,"{'a': 0.7, 'e': 0.2259355409925655}",25,0,24.890113022775132,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
30,False,"{'a': 0.7, 'e': 0.2146387639429372}",20,0,28.010124767984284,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
31,False,"{'a': 0.7, 'e': 0.20390682574579033}",30,0,38.2516967388852,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
32,False,"{'a': 0.7, 'e': 0.1937114844585008}",25,6,30.101578148984355,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.7, 'e': 0.18402591023557577}",20,0,22.29407353710822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,False,"{'a': 0.7, 'e': 0.17482461472379698}",25,0,6.406685183662532,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
35,False,"{'a': 0.7, 'e': 0.16608338398760714}",20,0,32.67799152039557,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.7, 'e': 0.15777921478822676}",25,0,32.05714592754557,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
37,False,"{'a': 0.7, 'e': 0.14989025404881542}",30,10,22.19475863250664,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
38,False,"{'a': 0.7, 'e': 0.14239574134637464}",25,0,27.27993364966421,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
39,False,"{'a': 0.7, 'e': 0.1352759542790559}",20,3,22.61890942306618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.7, 'e': 0.1285121565651031}",20,0,30.1470152092095,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,False,"{'a': 0.7, 'e': 0.12208654873684793}",20,0,27.69431318115713,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,False,"{'a': 0.7, 'e': 0.11598222130000553}",25,0,33.80386537114505,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
43,False,"{'a': 0.7, 'e': 0.11018311023500525}",35,8,43.44551075485369,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.7, 'e': 0.10467395472325498}",25,0,32.20168785208612,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
45,False,"{'a': 0.7, 'e': 0.09944025698709223}",20,10,17.762284580154752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.7, 'e': 0.09446824413773762}",20,0,24.716115691292057,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.7, 'e': 0.08974483193085074}",30,2,36.37400472694149,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.7, 'e': 0.0852575903343082}",25,0,29.050517351510457,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
49,False,"{'a': 0.7, 'e': 0.08099471081759278}",35,13,39.62818612355797,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.7, 'e': 0.07694497527671314}",25,0,32.3147903770885,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.7, 'e': 0.07309772651287748}",35,0,43.61057570844665,"{0: 33, 1: 2, 2: 0, 3: 0, 4: 0}",0
